Id,tweet,class
,بية ترحيلات المساجين السياسين انهارده في اسكندرية كان فوق صوت السرينة صوتهم جوا بيقولوا ثورة ثورة ثور,neu
,يروز ليالي الشمال الحز,neu
,ساس حلو ام تطلع هدوومك بتاعت الشتا وتلاقي فيها كنت نسيه من الشتا الا,pos
,ويس نشوف شك,pos
,ها الزمان ما أثقل وزنك على ظهورنا وأكتافنا فكلما كبرنا نحن ثقلت أنت وكلما حملناك انحنينا كثير,neg
,اه يا عباد ال,neu
,ريا الشمالية تصف أوباما بالقرد بعد حرمانها من الإنترن,neu
,ل انت تتعاطى اى نوع من انواع المخدرا,neu
,,neg
, جماعه البت عنيها رهي,pos
,ا انحبش محمد ه,neg
,ا عامليين نفسههم بيحبونا وآحنا عاملين نفسنا مصدقين وكلنا بنستهبل علي ب,neg
,س هناك رجل يستحق ان تبكى من أجله ولا تصدقى انه حزين لفراقك ف دائما عند كل شرقى بديل نزار قبا,neg
,ه مافيش ,neu
,رف علي طبيعتك هو احسن حاجةمش مضطر تثبت حاجة لحدمش مضطر تثبت حاجة لنفسكمش مضطر انك تعمل اي حاجة عشان انت متصالح مع نفسك وعجباك ك,pos
,بحب الأجندة المتقسمة أيام بردو مش اللي كل يوم في ورقة وكبيرة جدا دي بس مبستخدمهاش وبحتفظ بيها زي ما هي كده جديد,pos
,و امطرت السماء حرية سيفتح العبيد الشمس,neg
,لي قلب في المعتقل افتقده بشد,neg
,لى السيسي ينفع,neg
,بتعد و و حبايب وانتفاضة فرق القاع في ثام,neu
,يتر و سناب و فايبير مرض جديات قعد معش تقدر تقعد ب,neg
,نا ينتقم من كل ظال,neg
,ورك كلها يا ,neu
,فارة الكوي,neu
,قاء ليها على البيدج بتاعته,neu
, حول ولا قوة الا بال,neg
,قنعنيش انكوا بتحبوا بعض من على النت منغير متشوفوا بعض شغل منتدى زهره الخليخ د,neg
,كلتنا ان احنا عاملين نفسنا فاهمين الدين صح و مش عارفين اننا لو حاولنا حتي نفهم مش هيكون دا حالن,neg
,يسعدكم اجمعين آمين ,pos
,كت عن الحق ابن وس,neg
,ري صبي حلواني خريج اد,neu
,لوقت و الإهتمام هما أجمل و أثمن شيء قد تهديه لشخص تح,pos
,بنا يخليكى يا ر,pos
,لى فكرة اللى بيكتب بايو جميل و ورود وصورته حاطتها عيون و رومانسية ويطلع فى الاخر أخوان ابن كلب ويزعل منى عشان بشتم فيهم طز ف,neg
, تعدل احكامك يا اما تلم تسريباتك كفاية فضيحة ريحتكم بقت معفنة وفايحة خل,neg
,نظروا كيف تسلكون بالتدقيق لا كجهلاء بل كح,neu
,صدي سانتا بتاع ا,neu
,كري وفاة صحبتك هو هو يوم عيد ميلادة واحدة من صحابك التانيي,neg
, حتي بيقدرك هيعرف انك متدايق مش لازم يكلمك علشان يع,neu
,قبال الباقي يا ,pos
,م أشرح صدورنا بالقرءآن اللهم نور قبورنا بالقرءآن اللهم اجعل القرءآن شافعا,pos
,حمد شاهين يغنى هان الود لعبد وهاب ويغنى هوا ومينا اغنية لمصر,neu
,ا شاء الله ربنا يخليها جمي,pos
,ن اجمل النآس اللى شوفتهآ ف حيآتى والله حآجة صغننة كت,pos
,اشية بضهرها و حطت ,neg
, مع,neu
,رفين آحنآ ليه جيل مكتئب عشآن عرفنآ كل حآجه ع حقيقتهآ بدر,neg
,اء ينسي ولكن النتيجة تبقي بولس سيزار مالديني تعليقه علي فوز منتخب مصر علي منتخب إيطاليا صف,neu
,ه يسمح درو,neu
,م امتحان انهار,neg
, هى بتعند معاك حاول انت تحتويها وتخليها تعمل اللى انت عايزة بس بمزاجه,neu
,لب حسام حسن من اداره الاتحاد السكندري التعاقد مع اللاعب لتدعيم صفوفه و بالفعل تعاقد معه الاتحاد اعاره شهور من الزمال,neu
,م اتكسر ايدكو علي جن,neg
,يه ,neu
,ن سماءك ممطرة و طريقك مسدو,neg
,حاد الكرة المصري النادي المصري البورسعي,neu
,,neu
,ه ب,neu
, ش,neu
,لطه مطبعيه الواد صاحبي ابن الكلب قالي غغط وبعدين صلحل,neg
,ة ر,pos
,ينا عطا هنلعب سوا بالترند اسئله عن مينا هنشوف مين اجمد ميناويه عارف كل حاجه عن مينا بالاكاديمي لازم الاجابه بالت,neu
,ن الحاجات د,neu
,وسكار احسن ,pos
,جمل احساس في الكون وال,pos
,م أجرني في مصيبتي وأخلف لي خيرا ,neg
,ملت كويس حمدلله عد,pos
,تحول جنسيا من ولد إلى بنت يتراجع عن إجراء العملية بعد خضوعه لجلسات العلاج النفسى مل,neu
,م أمسينا علي رحماتك فأتمم لنا غفر,pos
,س بامان يملانى لو بنطق حروف اسمك ساعتها لو بموت ترجعلى روحى فى حاجة نفسى فيها ياما حلمت بيها تخدنى حبيبى فى حضنك ويقف الز,pos
,ا تيجى للفاينل بحس انى فيا حاجه غلط فين اللى هعوض فيه ,neg
,بكانى كمدا وقه,neg
,اعآدتك تصنع من آلحروف كلمآت غآية في آلرؤ,pos
,ما أسماء حمدي أخدت واللي معاها أخدوا خمس سنين مستوعبتش بعدين قلت فعلا النظام ده مش هيكمل خمس سنين ويارب ما يكمل س,neg
,بنا يسمع منك ن الواحد يقول ايه فى تطويل المحك,neu
,لى هيكسب فرق سكور كبير ن,pos
,احب الضربة الجوية الاولى دة قرار الرئيس انور السادات وعاطف السادات اول من قتل فى حرب اكت,neu
,جامعة ما قب,pos
,اشي اامر يا افن,neu
,نرتي وبآقآت آلآمتنآن ل مرورك آلمشرف ولك مني باقة ورد هي سلا,pos
,ينا عطا ايه دا بقا دا بقا دا بقا د,pos
,ئك اج,pos
,قف وسلم علينا وكنت هحذف المنشور لقتكو حذفتونى شكراا ليك,neg
,ل طالب يجتمع عليه حب الطب كلهم ويطالبو كل فانزاتهتم بالتصويت لي,pos
,لب الوحيد ف تاريخ ستاراك اللى غنا لهحات ولغات مختلفه وابدع فيه,pos
,زال جاريدو بيج,neu
,ان معرص والناس عارفه أنه مكان معرص وبرضه بنقعد فيه نموت في جلد الذات وال,neg
,ه قلبك ده فثانيه علقني ب,pos
,ره البنات اللى بتتكلم زى الولاد و عامله نفسها عبده موته انتى مقرفه اوى ع فكر,neg
, سألتك انت مصري هاتقلي ايه هقولك قدر الله ماشاء ف,neg
, أم محمد الجندى والاستاذ ابوجيكا مش سامع لهم صوت يعنى نارهم بردت خلاص ولا اي,neg
,غر طالب سنا ف تاريخ ستاراك ياخد اللق,pos
,غيابهم ليتك تذوق غيابه,neg
,تجم,neg
,نا عطا مينو اتاخرت ليه يا ,neu
,و الكلام اك,neu
,ن احمد يونس ياخد اجازة من البرنام,neg
,نا عطا منا عطا هو ال اجبرني اتابع سيزو,neu
,خلو من الفبركات مهما حاولوا أن يطمسوا أو يدعوا أو يخدعوا فلن يصدقهم إلا من أصبح يهودى ويستحب الخد,neg
,لة النفسية الزفت دى هتموتنى قبل ما تخلص و افوق ,neg
,نا مش بنيك عيال يابنير روح العب فى حلمة ماما احسن,neg
,ن البشر تايهين من كل كأس شاربين زفت,neg
,هو العلم علي وسط الموزة لية بتحكموا صاحب محلات التوحيدوالنور ياولاد الوس,neg
,يس القادم ارسنال ساوثامتون تشلسى توتنهام مانشستر ستوك سيتى السيتى سندرند جوله هيا اخر فى مصلحه ارسنال فى حاله الف,neu
,رب انا عاوز نعمة الصبربس بسرع,neu
,ن ال لبس تشيرت فى الجنه يا يوس,neu
,,neu
,عد مس,pos
,فيگ عبثا بنا أيهآ آلشوق فقد فآض آلقلب وجع,neg
,اء كل واحد فينا واحد واحد بيستظرف وعاملنا قارنين مش لازم القرنين يكونو مباشرين مهو ممكن تكون متجسدة ف موقف غل,neg
, رب ليس بجدي ولا إجتهادي إنما بتوفيقك اللهم وفقني فإن التوفيق من عندك واشرح صدري وسهل أمري فإن التسهيل من لطف,neu
,ا مش واخد بالي مالها د,neu
,نا هنبتديها كده ,neg
,م سعيد عليكم يار,pos
,فيش اعاده النهار,neu
,لاطفال التبت,neg
,يما معاه و روحنا فد,pos
,اره محروقه وطياره مفقوده العالم بقي كار,neg
,,neg
,صادر خاصة لرصد الرئيس محمد سيتحدث في كلمة للشعب أمام المحكمة بقضية والمقررة يوم الثلاثاء ديسم,neu
,,pos
,ا شايفة ان الدنيا اهه بتلف علي رجب الطيب واوباما وبعدهم اسرائيل وقطر ح تلحق ن,neu
,يش احسن من الشخص اللى يفهمك وانت زعلان حتى لو ضحك,pos
,,pos
, بيضربه بالشلوط يا حك,neg
,منى وجود الفنانة ضمن المرشحين للجائزة لهذا العا,neu
,تفال عائلة راديا نينجولان بعيد الميلا,neu
, المدرسة كنت أظن أن الدرس الصعب هو الذي يستعصي حفظه أما اليوم ف الدرس الصعب هو الذي يستعصي نسي,neg
,فم ضحكه وف القلب حك,pos
,دمح,neu
,نا عطا كل ال بيكتب اكتر من تاق يركز ع تاق اللقاء بس,neu
,ينا عطا الكل قدام ال وكانه مباراة المنتخب في نهائي امم افر,neu
,ببتك مرغما ليس لأنك الاجمل بل لأنك الأعمق فعاشق الجمال في العادة أحم,pos
,ام ابتداءي يعني المتعه و الهلس كورهطوباتالمنديلبيوضه الواحد مكنش بينزل بفلوس وترجع هدومك متبهدله من كتر اللع,pos
, حفظ كتاب الله ألق اللوم على نفسك بالتقصير أو التأخير ولا ترمى به الآخرين من زوجة أو أبناء أو الوالدين أو عمل والتزامات الحي,neg
